Page Name,User Name,Facebook Id,Likes at Posting,Followers at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
CNN,cnn,5550296508,33405470,37454905,2020-07-31 14:28:08 KST,Link,1931,1042,1787,17,784,68,5987,55,33,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161144679651509,"Buddy, a 7-year-old German shepherd from Staten Island, New York, was the first dog to test positive for the coronavirus in the United States. He died on July 11 after a three-month illness, according to National Geographic. It's unclear whether Buddy died from complications of the coronavirus, which he most likely caught from his owner, Robert Mahoney, who tested positive this spring, or whether he died from lymphoma.",https://cnn.it/33aiYft,https://www.cnn.com/2020/07/30/health/first-dog-dies-coronavirus-wellness-trnd/index.html?utm_medium=social&utm_term=link&utm_content=2020-07-31T05%3A28%3A04&utm_source=fbCNN,,"First dog to test positive for Covid-19 in the US, Buddy the German shepherd, has died","Buddy, a 7-year-old German shepherd from Staten Island, New York, was the first dog to test positive for the coronavirus in the United States. He died on July 11 after a three-month illness, according to National Geographic.",,,"11,704",1.49
CNN,cnn,5550296508,33533277,36666384,2020-10-03 20:30:15 KST,Link,4604,2701,663,135,578,2691,229,36,40,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161343887461509,"President Trump's campaign manager Bill Stepien has tested positive for coronavirus, according to a senior official -- becoming the latest figure in the President's inner circle to be infected with Covid-19.",https://cnn.it/3ilTLCQ,https://www.cnn.com/politics/live-news/trump-covid-19-updates-saturday/h_f3fb3133fc2e606f88a18d340ebc4e89?utm_medium=social&utm_content=2020-10-03T11%3A30%3A13&utm_term=link&utm_source=fbCNN,,Trump campaign manager tests positive for coronavirus,President Trump and first lady Melania Trump have both tested positive for Covid-19. Follow here for the latest.,,,"11,677",1.91
CNN,cnn,5550296508,33463412,37580489,2020-08-18 12:10:20 KST,Native Video,4202,2451,1207,314,67,306,1972,84,1065,crosspost,202729,226646,305558,00:02:19,https://www.facebook.com/cnn/posts/10161202462791509,"""My dad was a healthy 65-year-old. His only preexisting condition was trusting Donald Trump, and for that he paid with his life,"" says Kristin Urquiza, who wrote an obituary decrying politicians for a ""lack of leadership"" following her father's death from Covid-19. https://cnn.it/3kUfcgR:=:https://www.cnn.com/2020/08/17/politics/kristin-urquiza-democratic-national-convention-coronavirus-father-trump/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-08-18T03:08:56",https://www.facebook.com/cnn/videos/329619714890673/,,,Woman who lost father to Covid-19: 'His only preexisting condition was trusting Donald Trump',,,,"11,668",4.68
CNN,cnn,5550296508,33164814,35915488,2020-05-30 18:30:12 KST,Link,7500,1241,1313,1153,45,67,13,16,312,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160914568231509,"""Nobody should have to choose between taking a day off work due to illness or being able to pay their bills. Just like nobody should have to choose between staying home with COVID-19 symptoms or being able to afford rent or groceries,"" Canadian Prime Minister Justin Trudeau said",https://cnn.it/2M9ejAO,https://www.cnn.com/2020/05/26/americas/canada-coronavirus-national-sick-leave/index.html?utm_medium=social&utm_source=fbCNN&utm_term=link&utm_content=2020-05-30T09%3A30%3A06,,Canada wants national sick leave plan in place for second wave of the coronavirus pandemic, ,,,"11,660",1.48
CNN,cnn,5550296508,33468704,37592185,2020-08-20 20:00:07 KST,Link,1768,4125,824,54,168,552,170,3952,11,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161209335581509,"Trump has openly admitted that he is trying to block much-needed funding for the US Postal Service because he wants to limit the number of Americans who can vote safely by mail in November's election, writes CNN's Luke McGee",https://cnn.it/32dmXWw,https://www.cnn.com/2020/08/20/politics/trump-assault-on-democracy-intl/index.html?utm_medium=social&utm_source=fbCNN&utm_term=link&utm_content=2020-08-20T11%3A00%3A03,,Many leaders used Covid as cover to dent democracy. Trump may be the first to openly admit it | Analysis,,,,"11,624",1.48
CNN,cnn,5550296508,33050238,35729470,2020-05-07 01:01:16 KST,Link,5530,322,938,3141,59,4,126,4,1488,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160817349811509,"Baby Neysel turned 1-month-old over the weekend, but his parents, Zully and Marvin, have not been able to hold him. So a teacher has stepped up.",https://cnn.it/3cbDT3A,https://www.cnn.com/2020/05/06/us/coronavirus-teacher-cares-for-baby-trnd/index.html?utm_medium=social&utm_term=link&utm_content=2020-05-06T16%3A01%3A12&utm_source=fbCNN,,A teacher is caring for her student's newborn brother because his mom is recovering from Covid-19, ,,,"11,612",1.47
CNN,cnn,5550296508,33506045,36560958,2020-09-17 17:31:08 KST,Link,7383,2582,476,279,38,660,58,102,30,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161296973971509,"""He's trying to gaslight the virus, gaslight the climate system, and they are impervious to his words. Really, our only hope is to get the best information available, and act to protect ourselves and our civilization in response,"" the Democrat told CNN",https://cnn.it/3kplSlZ,https://www.cnn.com/2020/09/16/politics/al-gore-trump-coronavirus-cnntv/index.html?utm_source=fbCNN&utm_content=2020-09-17T08%3A31%3A04&utm_term=link&utm_medium=social,,Al Gore rips Trump's Covid-19 response: 'He's trying to gaslight the virus',,,,"11,608",1.47
CNN,cnn,5550296508,33399619,37444687,2020-07-29 19:00:43 KST,Link,3199,3542,866,32,175,892,364,2516,11,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161138527301509,"President Donald Trump's return as the face of the Covid-19 response has deteriorated into a misinformation masterclass that explains why America is in such a mess, writes CNN's Stephen Collinson",https://cnn.it/2P2uMZb,https://www.cnn.com/2020/07/29/politics/donald-trump-coronavirus-response/index.html?utm_source=fbCNN&utm_term=link&utm_medium=social&utm_content=2020-07-29T10%3A00%3A39,,Trump undermines his pandemic response with more misinformation and self-obsession | Analysis,,,,"11,597",1.47
CNN,cnn,5550296508,34034964,37367382,2020-12-08 06:02:09 KST,Link,1738,902,440,255,55,11,6818,22,1350,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161538063156509,"""I honestly think she knew she couldn't live life without him,"" the couple's daughter said. ""They were just so in touch and in tune with each other.""",https://cnn.it/3mY883w,https://www.cnn.com/2020/12/07/us/couple-mourning-loved-one-death-covid-trnd/index.html?utm_medium=social&utm_content=2020-12-07T21%3A02%3A05&utm_source=fbCNN&utm_term=link,,"A couple, married 50 years, die just hours apart from Covid-19",,,,"11,591",-1.4
CNN,cnn,5550296508,33445630,37540885,2020-08-12 02:30:29 KST,Link,6189,1754,1158,581,153,117,1406,67,136,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161181854586509,"""I love these children, I love my job,"" said a school nurse, who quit over what she considers a lack of Covid-19 precautions, ""but I love them enough to take a stand.""",https://cnn.it/3fMTx6C,https://www.cnn.com/2020/08/11/us/north-paulding-high-school-coronavirus-cases/index.html?utm_content=2020-08-11T17%3A30%3A25&utm_term=link&utm_source=fbCNN&utm_medium=social,,A school nurse in the district with the crowded hallway photo quit over a scarcity of Covid-19 precautions. Rising cases are 'not the validation' she wanted,A school nurse in Georgia who quit over what she considers a lack of Covid-19 precautions said a viral photo of students crowded last week in a high school hallway and the positive coronavirus cases that followed validates her decision.,,,"11,561",1.47
CNN,cnn,5550296508,33526545,36652298,2020-10-03 07:39:25 KST,Native Video,2934,4562,1207,146,171,2000,326,41,144,crosspost,610151,639773,1026125,00:00:47,https://www.facebook.com/cnn/posts/10161342300961509,President Trump boarded Marine One to travel to Walter Reed hospital after being diagnosed with Covid-19. He walked out of the residence of the White House wearing a mask and a suit. He waved to the media but did not stop to talk. https://cnn.it/2GzXNdO:=:https://www.cnn.com/politics/live-news/trump-coronavirus-positive/h_0f33530fe808e70fbb9f53ecc15d5bca?utm_medium=social&utm_source=fbCNN&utm_content=2020-10-02T22:36:38,https://www.facebook.com/cnn/videos/254748832547697/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcnn%2Fvideos%2F254748832547697%2F,,President Trump heads to Walter Reed medical center,,,,"11,531",6.31
CNN,cnn,5550296508,33984781,37256105,2020-11-13 22:10:10 KST,Link,1961,2649,385,79,223,769,162,5274,14,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161467020891509,"Justice Samuel Alito says he is worried about the future of religious liberty in the US, expressing particular concern about restrictions on in-person worship services during the pandemic and the Supreme Court's 2015 decision clearing the way for same-sex marriage nationwide.",https://cnn.it/3lsf73K,https://www.cnn.com/2020/11/12/politics/samuel-alito-religious-freedom-federalist-society/index.html?utm_content=2020-11-13T13%3A10%3A06&utm_medium=social&utm_source=fbCNN&utm_term=link&fbclid=IwAR3dpfaqUEJgdwHkQ64a3yHEIQJ6uMhTlnc3YZFJ3Nj8VocWKbGHbaJsnxM,,Alito raises religious liberty concerns about Covid-19 restrictions and same-sex marriage ruling,,,,"11,516",1.89
CNN,cnn,5550296508,33100279,35815227,2020-05-18 22:31:16 KST,Link,1528,3393,1003,34,290,710,282,4270,3,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160868210191509,Two of President Donald J. Trump's top officials are now pointing the finger at the administration's own scientists and Americans' pre-existing health conditions to explain the country's world-leading Covid-19 death toll | Analysis by Stephen Collinson,https://cnn.it/2z6fqhG,https://www.cnn.com/2020/05/18/politics/trump-us-death-toll-blame-reopen/index.html?utm_source=fbCNN&utm_medium=social&utm_content=2020-05-18T13%3A31%3A12&utm_term=link,,"Trump officials deflect blame for US death toll, escalate reopening push | Analysis",Analysis by Stephen Collinson,,,"11,513",1.46
CNN,cnn,5550296508,34062617,37432344,2020-12-23 20:14:01 KST,Link,2067,4511,430,108,126,645,193,3394,12,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161580396946509,"""The outgoing President's antics in recent hours further weighed down the yet-to-begin presidency of his successor, Joe Biden, who already faced the most challenging debut of any US leader since Franklin Roosevelt in 1933,"" Stephen Collinson writes.",https://cnn.it/38u3ILE,https://www.cnn.com/2020/12/23/politics/donald-trump-pardons-stimulus/index.html?utm_term=link&utm_source=fbCNN&utm_content=2020-12-23T11%3A13%3A58&utm_medium=social,,"Trump goes on a rampage with pardons, veto threats and Covid denial | Analysis",Analysis by Stephen Collinson,,,"11,486",-1.58
CNN,cnn,5550296508,33568729,36758826,2020-10-21 18:02:06 KST,Link,2170,2547,522,25,538,1844,3218,554,34,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161397424686509,"No states are trending in the right direction on Covid-19, according to the data. And as multiple experts have warned, things will likely get worse before they get better.",https://cnn.it/3m4vjbm,https://www.cnn.com/2020/10/21/health/us-coronavirus-wednesday/index.html,,"US is nearing 'rapid acceleration' of Covid-19 cases, expert warns, as daily infections top 60,000",,,,"11,452",1.88
CNN,cnn,5550296508,33371175,37378581,2020-07-11 10:45:09 KST,Native Video,3813,2444,2036,116,200,859,431,1504,33,crosspost,437955,482269,1693192,00:12:56,https://www.facebook.com/cnn/posts/10161078608441509,"“[The President is] just an optimist….It’s because he loves us, that he lies to us every day.” As Vice President Mike Pence describes Trump's reaction to Covid-19 as optimism, Anderson Cooper is #KeepingThemHonest https://cnn.it/2Zht9wB:=:https://www.cnn.com/world/live-news/coronavirus-pandemic-07-10-20-intl/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-07-11T01:03:02",https://www.facebook.com/cnn/videos/2537321409863940/,,,"Anderson Cooper: 'It's because [Trump] loves us, that he lies to us every day.'",,,,"11,436",4.59
CNN,cnn,5550296508,34027430,37350917,2020-12-02 03:01:48 KST,Link,2632,2582,459,69,99,53,4541,52,943,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161520536251509,"Brandi Garcia is already a walking miracle: Most children with her condition don't live past the age of one. But the pandemic has made it even harder to keep her alive. The family must choose to stay safe and go broke, or work and risk their daughter's life in the coronavirus pandemic.",https://cnn.it/3lrM4g1,https://www.cnn.com/2020/12/01/us/texas-family-coronavirus-eviction-fear/index.html?utm_medium=social&utm_source=fbCNN&utm_term=link&utm_content=2020-12-01T18%3A01%3A44,,A young family faces financial ruin trying to protect their baby from Covid-19,,,,"11,430",-1.14
CNN,cnn,5550296508,33581168,36793557,2020-10-31 07:15:30 KST,Link,4105,3062,995,51,1043,340,1623,122,56,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161425911481509,"The alarming alert was sent to everyone in Utah who had a phone capable of receiving one: the state has reached a record number of Covid-19 cases, and it was time to get serious.",https://cnn.it/3mCpJgD,https://www.cnn.com/2020/10/30/us/utah-emergency-alert-covid-19-trnd/index.html?utm_source=fbCNN&utm_medium=social&utm_term=link&utm_content=2020-10-30T22%3A15%3A25,,Utah sent every phone in the state an emergency alert warning about rapidly rising Covid-19 cases and overwhelmed hospitals,,,,"11,397",1.87
CNN,cnn,5550296508,33538183,36675570,2020-10-05 00:00:39 KST,Link,4197,4364,533,55,118,1651,97,356,17,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161347300841509,"""The nation is now facing a grave governing crisis with its commander in chief hospitalized as the White House events of the past week serve as a textbook example of how not to handle a deadly virus,"" Maeve Reston writes.",https://cnn.it/3cXnLUp,https://www.cnn.com/2020/10/04/politics/donald-trump-coronavirus-alternate-reality/index.html?utm_source=fbCNN&utm_content=2020-10-04T15%3A00%3A36&utm_term=link&utm_medium=social,,Trump's alternate reality of Covid-19 crumbles as White House sends mixed messages about his health | Analysis,Analysis by Maeve Reston,,,"11,388",1.87
CNN,cnn,5550296508,34018962,37324772,2020-11-25 22:37:16 KST,Link,1404,867,532,132,62,17,7161,25,1178,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161502282366509,"Iris Meda left retirement to teach nursing students ""because she knew that the medical field was going to suffer due to Covid-19,"" her daughter says. The 70-year-old died from coronavirus three months later.",https://cnn.it/2HzciiE,https://www.cnn.com/2020/11/25/us/teacher-nursing-student-covid-death-trnd/index.html?utm_content=2020-11-25T13%3A37%3A12&utm_medium=social&utm_source=fbCNN&utm_term=link,,This 70-year-old left retirement to teach nursing students. She died from Covid-19 three months later,,,,"11,378",1.87
CNN,cnn,5550296508,33466841,37587658,2020-08-20 02:01:19 KST,Link,1840,3867,1337,54,638,2821,413,332,11,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161207162701509,"A person who spent hours at a bar during the Sturgis motorcycle rally in South Dakota last week has tested positive for Covid-19, state health officials said Tuesday",https://cnn.it/318O6uq,https://www.cnn.com/2020/08/19/us/sturgis-south-dakota-rally-coronavirus-trnd/index.html?utm_source=fbCNN&utm_medium=social&utm_term=link&utm_content=2020-08-19T17%3A01%3A15,,A person with Covid-19 may have exposed others at a bar during Sturgis motorcycle rally,,,,"11,313",1.44
CNN,cnn,5550296508,32176403,33912279,2020-03-13 04:01:48 KST,Native Video,5637,3317,795,954,22,446,31,88,0,crosspost,331649,351103,405378,00:05:36,https://www.facebook.com/cnn/posts/10160561632461509,"“Labeling COVID-19 a ‘foreign virus’ does not displace accountability,” Joe Biden says about President Trump’s response to the coronavirus. “…The administration’s failure on testing is colossal, and it’s a failure of planning, leadership and execution.” https://cnn.it/2U3k4n0:=:https://www.cnn.com/2020/03/11/politics/coronavirus-trump-foreign-virus/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-03-12T18:33:39",https://www.facebook.com/cnn/videos/496698687904474/,,,Joe Biden blasts Trump administration's response to coronavirus,,,,"11,290",4.53
